,type,title,author,date,price,sales,review_num,review_score
635,[eBook],플랫폼의 눈으로 세상을 보라,김기찬,2016년 06월,9800,42,1,7.0
636,[도서],엄마도 힘들어,문경보,2013년 04월,12420,24,17,9.1
637,[eBook],상상하기 어려운 존재에 관한 책,캐스파 헨더슨,2015년 04월,17500,54,1,10.0
638,[도서],장우진의 종횡무진 미술 오디세이,장우진,2015년 03월,18000,54,9,9.2
639,[eBook],허수아비 일기,싼마오,2021년 07월,10800,42,0,0
640,[도서],나는 그곳에서 행복을 만납니다,홍상만,2015년 01월,13320,42,48,8.8
641,[eBook],정조처럼 소통하라,정창권,2018년 08월,10500,54,0,0
642,[eBook],걸작과 졸작 사이,김이산,2021년 05월,22000,66,0,0
643,[도서],너 음악회 가봤니?,류준하,2009년 11월,20700,66,11,9.4
644,[eBook],이규보의 화원을 거닐다,홍희창,2020년 07월,11200,54,0,0
645,[도서],마카로니 프로젝트,김솔,2018년 02월,11700,24,0,0
646,[eBook],예술의 사생활,노승림,2017년 11월,11000,66,0,0
647,[eBook],땜장이 의사의 국경 없는 도전,김용민,2019년 12월,10000,54,0,0
648,[오디오북],발도르프 육아예술,이정희,2022년 07월,6000,66,0,0
649,[도서],"달팽이 더듬이 위에서 티격태격, 와우각상쟁",권오길,2013년 09월,13050,42,0,0
650,[eBook],"[epub3.0] 의심의 철학 - 프로이트, 의식을 의심하다",이진우,2019년 03월,1500,54,0,0
651,[eBook],생명윤리와 법의 이해,박수헌,2019년 03월,15000,42,0,0
652,[eBook],상냥한 사람,윤성희,2019년 06월,10500,66,1,10.0
653,[eBook],위험한 시간 여행,조이스 캐롤 오츠,2019년 05월,10900,54,2,9.5
654,[도서],위대한 탐험의 숨은 영웅 톰 크린,마이클 스미스,2017년 03월,14850,42,19,9.4
655,[eBook],도서관을 떠나는 책들을 위하여,오수완,2020년 04월,9100,54,0,0
656,[오디오북],실격당한 자들을 위한 변론,김원영,2018년 06월,14400,42,0,0
657,[도서],이것은 왜 직업이 아니란 말인가,박정훈,2019년 01월,11700,822,11,9.2
658,[도서],요즘 것들과 옛날 것들의 세대 공존의 기술,허두영,2019년 10월,13050,792,35,9.5
659,[eBook],수학으로 생각하는 힘,키트 예이츠,2020년 08월,11700,552,35,8.3
660,[도서],당신의 4분 33초,이서수,2020년 07월,11700,606,12,9.0
661,[도서],시간이 멈춘 방,고지마 미유,2020년 08월,10800,564,43,9.8
662,[도서],머지않아 이별입니다,나가쓰키 아마네,2020년 07월,12600,504,52,9.6
663,[eBook],인류를 구한 12가지 약 이야기,정승규,2019년 06월,11000,492,5,7.6
664,[도서],심리학의 힘 P,전우영,2010년 01월,12420,468,26,9.5
665,[eBook],나의 다정하고 무례한 엄마,이남옥,2020년 06월,10500,444,1,10.0
666,[도서],소설에서 만난 사회학,조주은,2019년 03월,15000,432,0,0
667,[도서],보통 사람들의 전쟁,앤드루 양,2019년 01월,14400,492,29,9.3
668,[도서],누가 내 이름을 이렇게 지었어?,오스카르 아란다,2020년 11월,13500,384,3,9.4
669,[eBook],우리가 날씨다,조너선 사프란 포어,2020년 11월,11200,384,0,0
670,[도서],브랜드 인문학,김동훈,2018년 10월,16200,426,12,9.2
671,[도서],작은 동네,손보미,2020년 07월,12600,384,12,9.0
672,[도서],파리의 열두 풍경,조홍식,2016년 04월,15120,360,5,9.4
673,[도서],아주 경제적인 하루,박정호,2017년 04월,14400,336,18,9.3
674,[도서],나는 감이 아니라 데이터로 말한다,신현호,2019년 02월,14220,474,8,8.4
675,[eBook],"지금 여기, 무탈한가요?",오찬호,2021년 02월,10500,288,0,0
676,[도서],국경 없는 괴짜들,신창범,2013년 03월,11700,312,7,8.0
677,[도서],위대하고 찌질한 경제학의 슈퍼스타들,브누아 시마,2016년 02월,13500,288,22,8.7
678,[eBook],플라멩코 추는 남자,허태연,2021년 09월,9800,312,1,10.0
679,[도서],하루 5분의 초록,한수정,2018년 10월,12150,294,2,9.0
680,[도서],리치 파머,김철수,2018년 07월,14400,288,2,8.5
681,[도서],미술관보다 풍부한 러시아 그림 이야기,김희은,2019년 11월,21850,306,1,10.0
682,[도서],코로나 이후 생존 도시,홍윤철,2021년 04월,14400,300,19,9.5
683,[도서],동물을 위해 책을 읽습니다,김보경,2021년 01월,11700,264,2,9.0
684,[도서],"자동차, 시대의 풍경이 되다",이문석,2016년 04월,19800,270,1,10.0
685,[eBook],주문을 틀리는 요리점,오구니 시로,2018년 08월,9800,240,2,9.5
686,[도서],앨런 튜링,B. 잭 코플랜드,2014년 10월,13320,240,1,8.0
687,[eBook],세계사를 바꾼 전염병 13가지,제니퍼 라이트,2020년 04월,15000,276,0,0
688,[eBook],빛의 물리학,EBS 다큐프라임 「빛의 물리학」 제작팀,2014년 08월,12000,240,2,9.0
689,[도서],"닥터 셰퍼드, 죽은 자들의 의사",리처드 셰퍼드,2019년 11월,16650,282,10,9.1
690,[도서],상냥한 사람,윤성희,2019년 06월,13500,252,12,8.9
691,[eBook],덕혜옹주 (개정판),권비영,2016년 07월,9600,192,12,8.5
692,[도서],인크루서파이,스테파니 K. 존슨,2020년 11월,15300,210,1,8.0
693,[도서],쓸모인류 ,빈센트,2018년 11월,13410,222,33,9.5
694,[도서],무한을 넘어서,유지니아 쳉,2018년 10월,16200,246,0,0
695,[도서],뉴노멀 교양수업,필리프 비옹뒤리,2020년 10월,14220,192,13,9.0
696,[도서],화가는 무엇으로 그리는가,이소영,2018년 07월,15750,228,6,9.0
697,[eBook],한복 입은 남자,이상훈,2014년 12월,10500,192,0,0
698,[도서],제명 공주 세트,이상훈,2018년 05월,24300,192,10,8.8
699,[도서],잠시 멈춘 세계 앞에서,이영석,2020년 08월,12510,210,1,10.0
700,[도서],데이터 프라이버시,니혼게이자이신문 데이터경제취재반,2020년 06월,13320,276,23,9.3
701,[eBook],하나도 괜찮지 않습니다,오찬호,2018년 01월,10000,192,3,8.0
702,[eBook],약국에 없는 약 이야기,박성규,2019년 11월,9600,216,1,10.0
703,[도서],무심하게 산다,가쿠타 미쓰요,2017년 03월,10800,228,39,8.8
704,[eBook],은하환담,곽재식,2022년 03월,10500,228,0,0
705,[eBook],현대 한국어로 철학하기,신우승,2022년 02월,9000,156,2,8.0
706,[도서],보이지 않는 것들,로이 야콥센,2021년 03월,12780,168,11,9.4
707,[eBook],햇빛의 선물,안드레아스 모리츠,2016년 07월,8900,240,0,0
708,[eBook],4차 산업혁명을 이끌 IT 과학이야기,이재영,2022년 01월,13600,144,0,0
709,[eBook],균형이라는 삶의 기술,이진우,2020년 12월,12000,144,0,0
710,[eBook],실험실의 진화,홍성욱,2020년 12월,9900,144,0,0
711,[eBook],세상물정의 사회학,노명우,2014년 06월,11800,180,1,8.0
712,[도서],명사들의 졸업사,버락 오바마,2016년 01월,11700,168,0,0
713,[eBook],공감하는 능력,로먼 크르즈나릭,2018년 11월,12800,168,0,0
714,[eBook],당신이 남긴 증오,앤지 토머스,2018년 11월,10500,180,120,8.3
715,[도서],아자젤 Azazel,아이작 아시모프,2015년 03월,11520,144,14,8.5
716,[도서],당신에게 일시 정지를 권유합니다,김종관,2020년 11월,11700,156,6,9.4
717,[도서],ZOOM 거의 모든 것의 속도,밥 버먼,2018년 07월,15300,168,48,9.2
718,[도서],혼자만의 시간이 필요한 이유,나코시 야스후미,2018년 06월,13500,156,8,9.1
719,[도서],식물의 인문학,박중환,2014년 10월,17100,144,7,8.8
720,[eBook],인스타그램에는 절망이 없다,정지우,2020년 03월,10500,156,1,6.0
721,[도서],꿈을 읽다,김정희,2017년 12월,13500,156,8,9.6
722,[도서],예술가로 살만합니다,이상진,2018년 01월,12420,228,12,9.6
723,[도서],지구와 바꾼 휴대폰,위르겐 로이스,2017년 10월,14400,156,1,10.0
724,[도서],"꿀꺽, 한 입의 과학",메리 로치,2014년 03월,13500,258,6,8.8
725,[eBook],"천천히, 스미는",버지니아 울프,2017년 09월,10000,180,1,8.0
726,[도서],매너의 문화사,아리 투루넨,2019년 10월,13500,180,43,9.0
727,[도서],학교에서 배웠지만 잘 몰랐던 미술,이명옥,2013년 11월,15300,144,27,9.3
728,[도서],뒤늦게 발동걸린 인생들의 이야기,김덕영,2013년 10월,13500,186,5,7.0
729,[eBook],보라색 히비스커스,치마만다 응고지 아디치에,2019년 07월,10500,168,0,0
730,[도서],아마존 vs. 구글 미래 전쟁,강정우,2019년 05월,12600,204,19,8.9
731,[도서],진짜 그런 책은 없는데요,젠 캠벨,2019년 05월,10800,144,5,8.8
732,[eBook],미술관에 간 심리학,윤현희,2019년 04월,10680,156,2,8.0
733,[eBook],그럴수록 우리에겐 친구가 필요하다,이름트라우트 타르,2022년 03월,10500,144,0,0
734,[도서],어느 칠레 선생님의 물리학 산책,안드레스 곰베로프,2019년 02월,13500,132,36,9.2
735,[eBook],"가구, 집을 갖추다",김지수,2022년 02월,13500,144,0,0
736,[eBook],우린 다르게 살기로 했다,조현,2018년 12월,14000,144,0,0
737,[eBook],책벌레와 메모광,정민,2015년 12월,10500,96,0,0
738,[eBook],매혹하는 식물의 뇌,스테파노 만쿠소,2016년 07월,9600,108,2,10.0
739,[도서],에네르기 팡,박동곤,2013년 06월,14250,108,17,8.9
740,[도서],세상을 바꾼 100가지 문서,스콧 크리스텐슨,2016년 07월,22500,138,12,9.6
741,[도서],제트코노미(Zconomy),제이슨 도시,2021년 01월,14220,120,14,9.6
742,[eBook],부모라면 유대인처럼 하브루타로 교육하라,전성수,2013년 04월,9100,132,2,8.5
743,[도서],추억에 관한 모든 것,다니엘 레티히,2016년 05월,14400,96,2,9.0
744,[도서],권오길의 괴짜 생물 이야기 ,권오길,2012년 10월,11700,108,19,8.8
745,[eBook],생명을 보는 마음,김성호,2021년 11월,15400,108,0,0
746,[eBook],리얼 월드 러닝,김하늬,2021년 09월,11250,132,0,0
747,[eBook],결국 Z세대가 세상을 지배한다,김용섭,2021년 09월,14400,120,0,0
748,[eBook],멀리 가려면 함께 가라,이종선,2011년 09월,9800,108,0,0
749,[eBook],하란사,권비영,2021년 07월,9800,96,598,9.4
750,[도서],플랫폼의 눈으로 세상을 보라,김기찬,2015년 03월,12600,96,11,7.4
751,[eBook],코로나 시대의 역발상 트렌드,민병운,2021년 07월,12500,120,1,10.0
752,[eBook],초고령사회 일본에서 길을 찾다,김웅철,2018년 09월,10080,96,0,0
753,[eBook],오늘도 이상한 사람 때문에 힘들었습니다,정희정,2020년 09월,9600,132,0,0
754,[eBook],불편하면 따져봐,국가인권위원회,2014년 12월,9660,132,0,0
755,[eBook],숲은 고요하지 않다,마들렌 치게,2021년 05월,14400,132,1,6.0
756,[eBook],당신의 4분 33초,이서수,2020년 08월,9100,108,3,9.3
757,[도서],중국이 두렵지 않은가,유광종,2014년 11월,18000,102,7,8.8
758,[도서],"지금 놀러 갑니다, 다른 행성으로",올리비아 코스키,2018년 06월,15300,240,0,0
759,[eBook],뇌 이야기,딘 버넷,2018년 06월,10800,120,2,9.0
760,[도서],"아빠, 이런 여행 어때?",김동옥,2018년 05월,13500,108,18,9.6
761,[도서],지붕 ,티에리 파코,2014년 10월,2970,108,4,8.0
762,[eBook],뒤통수의 심리학,마리아 코니코바,2018년 04월,14400,120,1,10.0
763,[도서],올어바웃 치즈,무라세 미유키,2014년 10월,11700,108,38,8.2
764,[도서],이규보의 화원을 거닐다,홍희창,2020년 07월,14400,138,12,9.5
765,[도서],있어빌리티 교양수업 : 생활 속의 물리학,제임스 리스,2020년 06월,13500,246,26,9.4
766,[도서],"실험하는 여자, 영혜",이영혜,2018년 03월,12600,132,15,9.4
767,[도서],"코로나시대, 식품 미신과 과학의 투쟁",에런 캐럴,2020년 05월,23220,108,16,9.3
768,[도서],희망 수업,서진규,2014년 08월,12600,108,46,9.0
769,[도서],조선명저기행,박영규,2018년 01월,11700,108,14,9.6
770,[도서],슬픈 옥수수,케이틀린 셰털리,2018년 01월,20700,120,18,9.4
771,[도서],전지적 불평등 시점,명로진,2020년 01월,12600,120,27,9.4
772,[도서],세상을 바꾼 작은 우연들,마리 노엘 샤를,2014년 05월,13500,126,13,9.0
773,[eBook],오전을 사는 이에게 오후도 미래다,이국환,2019년 12월,10500,132,0,0
774,[도서],독을 품은 식물 이야기,김원학,2014년 03월,22800,108,0,0
775,[eBook],천국보다 낯선,이장욱,2013년 12월,8400,96,0,0
776,[eBook],보이지 않는 영향력,조나 버거,2017년 07월,12400,108,1,8.0
777,[도서],"우주에서 살기, 일하기, 생존하기",톰 존스,2017년 06월,13950,96,8,9.1
778,[eBook],"[epub3.0] 의심의 철학 - 니체, 신을 의심하다",이진우,2019년 03월,1500,96,2,8.0
779,[eBook],삶의 무기가 되는 심리학,레온 빈트샤이트,2019년 08월,11000,132,0,0
780,[eBook],지방의 누명,홍주영,2017년 05월,11200,108,1,10.0
781,[eBook],아주 경제적인 하루,박정호,2017년 04월,11200,108,1,8.0
782,[도서],월요일의 문장들,조안나,2017년 02월,11700,120,20,8.7
783,[도서],당신은 왜 인간입니까,송은주,2019년 04월,13500,120,11,9.5
784,[eBook],북유럽 그림이 건네는 말,최혜진,2019년 02월,11100,108,0,0
785,[eBook],뇌과학자들,샘 킨,2016년 11월,15000,96,0,0
786,[eBook],데이비드 버커스 경영의 이동,데이비드 버커스,2016년 09월,12000,108,1,9.0
787,[도서],밥상 위에 차려진 역사 한 숟갈,박현진,2018년 09월,13500,72,29,9.0
788,[eBook],최고의 수학자가 사랑한 문제들,이언 스튜어트,2021년 02월,12000,60,0,0
789,[도서],악의,정해연,2015년 12월,12420,48,21,8.1
790,[도서],"요리책 쓰는 선비, 술 빚는 사대부",김봉규,2016년 07월,15300,60,10,8.5
791,[도서],모나리자 바이러스,티보어 로데,2016년 07월,13320,48,127,9.0
792,[도서],내일을 위한 경제학,참사회경제교육연구소,2013년 07월,14400,48,0,0
793,[eBook],회계는 어떻게 역사를 지배해왔는가,제이컵 솔,2016년 06월,15400,84,0,0
794,[도서],정리 습관의 힘,정경자,2015년 10월,12600,72,8,8.8
795,[eBook],나는 왜 똑같은 생각만 할까,데이비드 니븐,2016년 06월,9660,72,1,8.0
796,[eBook],남극에서 대한민국까지,김태훈,2021년 01월,10500,48,0,0
797,[eBook],세상을 바꾼 다섯가지 상품이야기,홍익희,2015년 09월,11400,48,2,8.5
798,[도서],편견,아그네스 헬러,2015년 08월,12600,60,0,0
799,[eBook],"철학자의 음악서재, C#",최대환,2020년 12월,11500,60,0,0
800,[eBook],보라선 열차와 사라진 아이들,디파 아나파라,2021년 11월,11060,84,0,0
801,[도서],과학의 망상,루퍼트 셸드레이크,2016년 04월,19800,48,28,8.3
802,[eBook],삶은 속도가 아니라 방향이다,수영,2022년 01월,12000,60,0,0
803,[eBook],소르본 철학 수업,전진,2020년 11월,12000,60,0,0
804,[eBook],카이사르의 마지막 숨,샘 킨,2021년 12월,15000,84,0,0
805,[eBook],법정에서 못다 한 이야기,박형남,2021년 12월,11200,60,1,10.0
806,[eBook],디자인은 어떻게 세상을 만들어가는가,스콧 버쿤,2021년 11월,11000,60,0,0
807,[eBook],"건축, 근대소설을 거닐다",김소연,2020년 11월,10000,60,1,10.0
808,[도서],그들을 따라 유럽의 변경을 걸었다,서정,2016년 02월,16200,48,6,8.5
809,[도서],노벨상 수상자와 함께한 24일,레오니트 아자로프,2012년 08월,13500,72,0,0
810,[도서],"진정일 교수, 시(詩)에게 과학을 묻다",진정일,2012년 07월,11700,84,10,8.9
811,[도서],안녕히 주무셨어요?,페터 슈포르크,2016년 02월,11700,48,2,9.0
812,[도서],역사는 식탁에서 이루어진다,마리옹 고드프르와 & 자비에 덱토,2018년 11월,18000,102,1,9.0
813,[eBook],그림 속 천문학,김선지,2021년 08월,11900,84,0,0
814,[eBook],넥스트 그린 레볼루션,조원경,2021년 07월,12000,60,0,0
815,[eBook],검은 수련,미셸 뷔시,2015년 02월,8500,84,0,0
816,[도서],아서 씨는 진짜 사랑입니다,엘리자베스 버그,2018년 09월,12600,72,13,8.9
817,[도서],티밍,에이미 에드먼드슨,2015년 03월,16200,72,1,8.0
818,[eBook],시민의 물리학,유상균,2018년 09월,11550,48,0,0
819,[eBook],한국인은 왜 이렇게 먹을까?,주영하,2018년 08월,15400,72,0,0
820,[eBook],수영하는 여자들,리비 페이지,2018년 08월,9800,72,0,0
821,[eBook],우주를 만지다,권재술,2020년 10월,11200,84,3,6.3
822,[eBook],시간이 멈춘 방,고지마 미유,2020년 09월,8400,84,0,0
823,[도서],정조처럼 소통하라,정창권,2018년 08월,13500,132,7,8.4
824,[eBook],새 부리 가면을 쓴 의사와 이발소 의사,쑤상하오,2017년 06월,9900,60,0,0
825,[eBook],혼자만의 시간이 필요한 이유,나코시 야스후미,2018년 06월,10500,48,0,0
826,[eBook],우유보다 뇌과학,만프레드 슈피처,2020년 08월,9800,84,0,0
827,[eBook],디어 에드워드,앤 나폴리타노,2020년 08월,10500,84,513,9.4
828,[eBook],센스 앤 넌센스,케빈 랠런드,2014년 10월,13300,48,0,0
829,[도서],센스 앤 넌센스,케빈 랠런드,2014년 09월,17100,72,9,9.0
830,[도서],오전을 사는 이에게 오후도 미래다 (큰글씨책),이국환,2020년 07월,22500,72,0,0
831,[도서],100세 쇼크,NH투자증권 100세시대연구소,2018년 04월,16920,72,5,10.0
832,[eBook],어두운 숲,니콜 크라우스,2020년 07월,10200,72,0,0
833,[eBook],데이터 프라이버시,니혼게이자이신문 데이터경제취재반,2020년 06월,10360,48,0,0
834,[도서],도시를 걷는 시간,김별아,2018년 03월,13500,48,26,9.1
835,[eBook],엄마의 죽음은 처음이니까,권혁란,2020년 05월,9800,72,0,0
836,[eBook],핀란드 사람들은 왜 중고가게에 갈까?,박현선,2020년 05월,12000,48,1,8.0
837,[eBook],언컨택트,김용섭,2020년 05월,14400,48,3,7.4
838,[도서],내가 원하는 것을 나도 모를 때 (큰글자도서),전승환,2020년 02월,37000,72,1,6.0
839,[eBook],경제학자의 인문학 서재,박정호,2020년 02월,13000,72,0,0
840,[도서],책 읽다가 이혼할 뻔,엔조 도,2018년 02월,12420,48,12,7.6
841,[도서],떨리는 손,이명현,2020년 02월,11700,84,4,9.0
842,[eBook],새들의 천재성,제니퍼 애커먼,2018년 01월,14000,48,0,0
843,[eBook],인공지능 시대가 두려운 사람들에게,리처드 왓슨,2018년 01월,11900,72,1,6.0
844,[도서],기적이 일어나기 2초 전 ,장소미,2014년 07월,12150,60,25,8.6
845,[도서],침대에서 읽는 과학,이종호,2018년 01월,12600,84,12,8.6
846,[eBook],그림 속 경제학,문소영,2014년 06월,12000,60,3,8.6
847,[도서],"과학, 그거 어디에 써먹나요?",원호섭,2018년 01월,15300,48,11,9.3
848,[eBook],세갈래 길,래티샤 콜롱바니,2017년 12월,9500,84,3,10.0
849,[도서],물이 깊은 바다,파비오 제노베시,2020년 01월,13500,48,22,9.6
850,[도서],딸에게 차려주는 식탁,김진영,2017년 12월,12420,48,54,8.9
851,[도서],고전의 이유,김한식,2017년 12월,13500,84,12,8.9
852,[eBook],요즘 것들과 옛날 것들의 세대 공존의 기술,허두영,2019년 11월,8700,48,0,0
853,[eBook],콘텐츠가 전부다,노가영,2019년 01월,11200,72,0,0
854,[eBook],21세기 화폐전쟁,노르베르트 헤링,2019년 12월,11900,48,0,0
855,[도서],호모 코쿠엔스의 음식 이야기,제니 린포드,2020년 01월,16200,72,9,8.8
856,[eBook],어떻게 의욕을 끌어낼 것인가,하이디 그랜트 할버슨,2014년 05월,12800,48,1,10.0
857,[eBook],모든 것의 기원,데이비드 버코비치,2017년 11월,12200,84,29,8.5
858,[도서],노란 잠수함,이재량,2017년 11월,11700,48,34,8.9
859,[eBook],진짜 그런 책은 없는데요,젠 캠벨,2019년 12월,8400,84,1,10.0
860,[eBook],미래 공부,박성원,2019년 12월,12000,48,0,0
861,[eBook],어느 날 문득 경제공부를 해야겠다면,김경민,2019년 11월,11200,48,0,0
862,[도서],"집, 도시를 만들고 사람을 이어주다",임형남,2014년 04월,13500,60,13,8.5
863,[도서],하이라인 스토리,조슈아 데이비드,2014년 03월,22500,60,1,9.0
864,[eBook],매너의 문화사,아리 투루넨,2019년 11월,9450,48,738,8.2
865,[도서],오늘이 내 인생의 마지막 날이라면,KBS [생로병사의 비밀] 제작팀,2014년 03월,12150,36,7,8.7
866,[도서],인형의 시간들,김진경,2019년 10월,17100,66,0,0
867,[eBook],인간증발,레나 모제,2017년 09월,10500,60,13,8.3
868,[eBook],뇌에 스위치를 켜다,존 엘더 로비슨,2017년 08월,12600,84,2,8.0
869,[eBook],어웨이크,피터 홀린스,2019년 09월,9800,84,6,9.0
870,[도서],배명진 교수의 소리로 읽는 세상,배명진,2013년 11월,11700,60,39,8.8
871,[eBook],나의 반려동물도 나처럼 행복할까,데이비드 미치,2019년 08월,11200,48,0,0
872,[eBook],아인슈타인의 주사위와 슈뢰딩거의 고양이,김성훈,2017년 06월,15400,60,0,0
873,[eBook],글쓰는 삶을 위한 일 년,수전 티베르기앵,2016년 10월,12000,48,14,8.6
874,[eBook],"[epub3.0] 의심의 철학 - 사르트르, 타인을 의심하다",이진우,2019년 03월,1500,60,2,7.0
875,[eBook],"[epub3.0] 의심의 철학 - 호르크하이머·아도르노, 계몽을 의심하다",이진우,2019년 03월,1500,84,1,8.0
876,[eBook],"[epub3.0] 의심의 철학 - 하이데거, 존재를 의심하다",이진우,2019년 03월,1500,84,0,0
877,[eBook],감정은 패턴이다,랜디 타란,2019년 08월,12500,48,0,0
878,[eBook],유품정리사,정명섭,2019년 07월,9800,72,5,8.4
879,[eBook],디어 에번 핸슨,밸 에미치,2019년 07월,10200,48,3,8.6
880,[도서],우리 옆집에 영국남자가 산다,팀 알퍼,2017년 05월,14400,90,32,9.0
881,[도서],과학의 위안,강석기,2017년 04월,14400,48,11,9.3
882,[eBook],시시콜콜한 조선의 일기들,박영서,2021년 04월,10500,72,0,0
883,[도서],도화만발,최석조,2019년 07월,14400,84,0,0
884,[eBook],음식으로 보는 미래 과학,마티 조프슨,2019년 07월,10500,60,0,0
885,[eBook],"눈물의 땅, 팔레스타인",김재명,2019년 05월,15400,84,0,0
886,[eBook],나는 감이 아니라 데이터로 말한다,신현호,2019년 05월,11000,48,0,0
887,[eBook],잠자는 추억들,파트릭 모디아노,2022년 04월,9800,48,0,0
888,[eBook],헤어,커트 스텐,2017년 03월,9000,60,0,0
889,[eBook],아름다움의 진화,리처드 프럼,2019년 04월,15000,84,0,0
890,[eBook],라멘이 과학이라면,가와구치 도모카즈,2019년 05월,10000,60,0,0
891,[eBook],체리토마토파이,베로니크 드 뷔르,2019년 04월,10000,84,2,9.0
892,[eBook],월요일 아침의 심리학,하유진,2019년 04월,10500,48,0,0
893,[도서],위험한 시간 여행,조이스 캐롤 오츠,2019년 04월,13950,60,13,7.6
894,[eBook],바벨탑 공화국,강준만,2019년 04월,10500,48,0,0
895,[eBook],마음챙김 미술관,김소울,2022년 03월,11500,72,0,0
896,[도서],"창의성, 내 아이의 미래에 마법을 부리다",문정화,2016년 12월,11700,60,13,8.7
897,[eBook],어느 칠레 선생님의 물리학 산책,안드레스 곰베로프,2019년 03월,13000,60,0,0
898,[도서],그래서 좀 쉬라고 호르몬에서 힘을 살짝 빼준 거야,막심 레오,2019년 02월,12420,36,2,8.5
899,[eBook],참모로 산다는 것,신병주,2019년 01월,13000,48,0,0
900,[도서],완벽한 인생,이동원,2016년 10월,10800,54,31,8.7
901,[eBook],전쟁사에서 건진 별미들,윤덕노,2016년 10월,7560,84,0,0
902,[eBook],"기후와 날씨, 건강 토크 토크",반기성,2018년 12월,12600,48,0,0
903,[eBook],상냥한 폭력의 시대,정이현,2016년 12월,9800,0,0,0
904,[eBook],컨셔스,문성림,2020년 07월,10360,0,0,0
905,[eBook],보이지 않는 것들,로이 야콥센,2021년 03월,9940,36,0,0
906,[eBook],마음의 감기,루이제 레더만,2015년 11월,9000,12,0,0
907,[도서],히든 서비스,장정빈,2016년 01월,16200,24,2,8.5
908,[eBook],작은 동네,손보미,2021년 03월,9800,36,0,0
909,[오디오북],말순 씨는 나를 남편으로 착각한다,최정원,2022년 02월,10000,0,0,0
910,[오디오북],법에도 심장이 있다면,박영화,2022년 02월,14000,0,0,0
911,[오디오북],뒤늦게 발동걸린 인생들의 이야기,김덕영,2022년 02월,9000,0,0,0
912,[도서],알파하우스를 꿈꾸다,임창복,2016년 09월,14400,12,1,8.0
913,[eBook],동물에게 배우는 노년의 삶,앤 이니스 대그,2016년 08월,10100,0,0,0
914,[eBook],밀레니얼은 어떻게 배우고 일하며 성장하는가,이상준,2021년 02월,10360,24,0,0
915,[eBook],"릴리에게, 할아버지가",앨런 맥팔레인,2016년 08월,9800,12,0,0
916,[eBook],오페라홀릭,이보경,2015년 12월,10500,0,1,9.0
917,[eBook],내 삶을 바꾸는 공감,김지홍,2016년 08월,7200,12,0,0
918,[도서],내 삶을 바꾸는 공감,김지홍,2016년 08월,14250,24,0,0
919,[도서],폐허에 살다,메릴린 존슨,2016년 08월,17550,0,1,8.0
920,[eBook],추억에 관한 모든 것,다니엘 레티히 저 / 김종인 역,2016년 07월,9600,24,0,0
921,[도서],오페라홀릭,이보경,2015년 11월,13500,0,30,8.7
922,[eBook],삶은 어떻게 예술이 되는가,김형수,2015년 11월,10000,12,2,9.0
923,[eBook],먼지 먹는 개,손솔지,2016년 07월,8900,0,0,0
924,[eBook],아침식사의 문화사 Breakfast,헤더 안트 앤더슨,2016년 07월,15000,24,1,10.0
925,[도서],오래가는 소통,이경진,2015년 11월,11700,0,0,0
926,[eBook],서울은 어떻게 작동하는가,류동민,2016년 07월,9500,12,0,0
927,[도서],도서 대출 중,이경신,2013년 07월,12420,0,0,0
928,[eBook],뒤뜰에 골칫거리가 산다,황선미,2022년 11월,10500,0,0,0
929,[eBook],말순씨는 나를 남편으로 착각한다,최정원,2015년 10월,9800,0,0,0
930,[eBook],마음에 지지않는 용기,김이율,2015년 10월,9800,0,0,0
931,[eBook],여행 잘하는 사람으로 큰다면,류한경,2016년 07월,7400,12,1,9.0
932,[도서],여행 잘하는 사람으로 큰다면,류한경,2016년 07월,13320,24,10,8.8
933,[eBook],디테일이 강해야 산다,김태흥,2016년 06월,7800,0,0,0
934,[eBook],보고 생각하고 느끼는 우리 명승기행,김학범,2015년 10월,10710,0,0,0
935,[도서],물총새는 왜 모래밭에 그림을 그릴까,우용태,2013년 06월,12600,24,11,8.9
936,[오디오북],오전을 사는 이에게 오후도 미래다,이국환,2019년 12월,28000,0,0,0
937,[도서],보고 생각하고 느끼는 우리 명승기행,김학범,2013년 05월,16200,36,19,9.3
938,[eBook],최고의 공부,켄 베인,2013년 05월,9450,36,7,8.6
939,[eBook],안녕을 위하여,이승연,2022년 11월,12000,0,0,0
940,[오디오북],잔류 인구,엘리자베스 문,2021년 10월,16000,0,0,0
941,[도서],당신의 출근길은 행복한가요?,김희정,2013년 04월,11520,24,33,8.7
942,[도서],디테일이 강해야 산다,김태흥,2015년 10월,11700,24,0,0
943,[eBook],조선과학실록,이성규 ,2016년 06월,11200,24,31,8.1
944,[도서],잡스가 워즈워드의 시를 읽는 이유는,조숙경,2013년 04월,12600,12,6,9.0
945,[eBook],붉은 소파,조영주,2016년 05월,8280,36,1,8.0
946,[eBook],기쁨의 정원,조병준,2020년 08월,14000,12,0,0
947,[eBook],배명진 교수의 소리로 읽는 세상,배명진,2015년 09월,8190,0,0,0
948,[eBook],메신저,이남훈,2015년 09월,9100,0,0,0
949,[도서],조선을 통하다,이한우,2013년 02월,13500,0,2,6.0
950,[eBook],개인은 역사를 바꿀 수 있는가,마거릿 맥밀런,2016년 05월,13000,0,0,0
951,[도서],세상을 바꾼 경제학,야자와 사이언스 연구소,2013년 02월,11700,12,34,8.4
